"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Karnataka","8","5","2008","5","0","4","6","MAYA SUBHAS SONAVANE","F","IND","2138","SC","93017","136073","KUDACHI","SC","Bombay Karnataka","9","68.36","2.3","yes","228","0.25","3.85","AEKA3558","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","BELGAUM","","","","","","","",""
"AE","Karnataka","8","5","2008","5","0","4","7","ASODE RAJU MARUTI","M","BSP","1910","SC","93017","136073","KUDACHI","SC","Bombay Karnataka","9","68.36","2.05","yes","949","1.02","3.85","AEKA3559","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","BELGAUM","","","","Graduate","Other","","",""
"AE","Karnataka","8","5","2008","5","0","4","8","DODAMANI RAMU AMRUT","M","IND","961","SC","93017","136073","KUDACHI","SC","Bombay Karnataka","9","68.36","1.03","yes","424","0.46","3.85","AEKA3560","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","BELGAUM","","","","","","","",""
"AE","Karnataka","8","5","2008","5","0","4","9","MAHESH NADONI","M","IND","537","SC","93017","136073","KUDACHI","SC","Bombay Karnataka","9","68.36","0.58","yes","0","0","3.85","AEKA3561","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","1","AIHOLE DHURYODHAN MAHALINGAPPA","M","BJP","39378","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","40.69","no","14560","15.05","3.57","AEKA673","","1605","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","51","BELGAUM","","","","8th Pass","Other","","",""
"AE","Karnataka","8","6","2008","5","0","4","2","OMPRAKASH S KANAGALI","M","INC","24818","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","25.65","no","6476","6.69","3.57","AEKA3562","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","BELGAUM","","","","Graduate Professional","Other","","",""
"AE","Karnataka","8","6","2008","5","0","4","3","BALASAB SHAMRAO WADDAR","M","JD(S)","18342","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","18.95","no","14705","15.2","3.57","AEKA3563","","10979","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","BELGAUM","","","","Illiterate","Other","","",""
"AE","Karnataka","8","6","2008","5","0","4","4","DR. SANJAY NADUWINMANI","M","BSP","3637","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","3.76","yes","974","1.01","3.57","AEKA3564","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","BELGAUM","","","","Post Graduate","Other","","",""
"AE","Karnataka","8","6","2008","5","0","4","5","VASANTH KUMAR T.S.","M","RAHS","2663","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","2.75","yes","1470","1.52","3.57","AEKA3565","","6475","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","31","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","6","RATNAMALA SAVANOOR","F","IND","1193","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","1.23","yes","12","0.01","3.57","AEKA3566","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","57","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","7","RAVINDRA BHIMRAO LAKSHANNAVAR","M","IND","1181","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","1.22","yes","5","0.01","3.57","AEKA3567","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","8","MAHAVEER SATTYAPPA SANE","M","IND","1176","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","1.22","yes","346","0.36","3.57","AEKA3568","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","37","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","9","HONOLE GAJENDRA ANNAPPA","M","IND","830","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.86","yes","182","0.19","3.57","AEKA3569","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","10","BABU RAO NADONI","M","IND","648","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.67","yes","44","0.05","3.57","AEKA3570","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","11","SHAMARANT SHIVAPPA RACHAPPA","M","JD(U)","604","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.62","yes","154","0.16","3.57","AEKA3571","","11002","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","BELGAUM","","","","Graduate","Other","","",""
"AE","Karnataka","8","6","2008","5","0","4","12","KANKANAWADI HALASIDD RAMAPPA","M","IND","450","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.47","yes","13","0.01","3.57","AEKA3572","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","53","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","13","ANANTH KUMAR YAMUNAPPA BYAKUD","M","IND","437","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.45","yes","32","0.03","3.57","AEKA3573","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","31","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","14","MOHAN GADIVADDAR","M","IND","405","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.42","yes","100","0.1","3.57","AEKA3574","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","15","TOPANNA P KADAM","M","IND","305","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.32","yes","34","0.04","3.57","AEKA3575","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","16","URMILA LAXMAN UGAR","F","IND","271","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.28","yes","18","0.02","3.57","AEKA3576","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","17","BABASAB MAHADEV KENCHANNAVAR","M","IND","253","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.26","yes","72","0.07","3.57","AEKA3577","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","33","BELGAUM","","","","","","","",""
"AE","Karnataka","8","6","2008","5","0","4","18","DILIP KUMAR DATTU GHASTE","M","IND","181","SC","96772","146543","RAYBAG","SC","Bombay Karnataka","18","66.04","0.19","yes","0","0","3.57","AEKA3578","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","BELGAUM","","","","","","","",""
"AE","Karnataka","8","7","2008","5","0","4","1","UMESH VISHWANATH KATTI","M","JD(S)","63328","GEN","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","50.2","no","17636","13.98","2.56","AEKA687","","10979","TRUE","5","INC","3482","HUKKERI","TRUE","FALSE","4","TRUE","FALSE","TRUE","48","BELGAUM","","","","12th Pass","Other","","",""
"AE","Karnataka","8","7","2008","5","0","4","2","APPAYYAGOUDA BASAGOUDA PATIL","M","INC","45692","GEN","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","36.22","no","34229","27.13","2.56","GEKA3579","","3482","TRUE","5","INC","3482","SANKESHWAR","FALSE","TRUE","3","FALSE","TRUE","TRUE","56","BELGAUM","","","","Graduate Professional","Other","","",""
"AE","Karnataka","8","7","2008","5","0","4","3","SHASHIKANT AKKAPPA NAIK","M","BJP","11463","GEN","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","9.09","yes","9577","7.59","2.56","AEKA3580","","1605","TRUE","4","BJP","1605","HUKKERI","TRUE","TRUE","1","FALSE","TRUE","TRUE","48","BELGAUM","","","","10th Pass","Other","","",""
"AE","Karnataka","8","7","2008","5","0","4","4","BASAVARAJ MALAGOUDA PATIL","M","BSP","1886","GEN","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","1.49","yes","416","0.33","2.56","AEKA3581","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","57","BELGAUM","","","","Graduate","Other","","",""
"AE","Karnataka","8","7","2008","5","0","4","5","PRABHAKAR LAGAMANNA MEGENNI","M","IND","1470","GEN","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","1.17","yes","584","0.46","2.56","AEKA3582","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","BELGAUM","","","","","","","",""
"AE","Karnataka","8","7","2008","5","0","4","6","PANDURANGA LAXMAN JADHAV","M","IND","886","GEN","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","0.7","yes","130","0.1","2.56","AEKA3583","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","BELGAUM","","","","","","","",""
"AE","Karnataka","8","7","2008","5","0","4","7","MALAGOUDA SARAPURE","M","SKP","756","GEN","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","0.6","yes","398","0.32","2.56","AEKA3584","","7713","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","61","BELGAUM","","","","10th Pass","Other","","",""
"AE","Karnataka","8","7","2008","5","0","4","8","SHIVA KUMAR NAIK","M","RAHS","358","GEN","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","0.28","yes","42","0.03","2.56","AEKA3585","","6475","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","30","BELGAUM","","","","","","","",""
"AE","Karnataka","8","7","2008","5","0","4","9","SANADI ASHOK VITHAL","M","LJP","316","SC","126155","157040","HUKKERI","GEN","Bombay Karnataka","9","80.33","0.25","yes","0","0","2.56","AEKA3586","","5029","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","BELGAUM","","","","12th Pass","Other","","",""
"AE","Karnataka","8","8","2008","5","0","4","1","BALACHANDRA LAXMANRAO JARAKIHOLI","M","JD(S)","53206","GEN","127252","171744","ARABHAVI","GEN","Bombay Karnataka","7","74.09","41.81","no","5368","4.22","3.03","AEKA694","","10979","TRUE","2","JD(S)","10979","ARABHAVI","TRUE","TRUE","2","FALSE","TRUE","TRUE","41","BELGAUM","","","","10th Pass","Other","","",""
"AE","Karnataka","8","8","2008","5","0","4","2","VIVEKRAO VASANTRAO PATIL","M","BJP","47838","GEN","127252","171744","ARABHAVI","GEN","Bombay Karnataka","7","74.09","37.59","no","30732","24.15","3.03","AEKA3587","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","BELGAUM","","","","Doctorate","Other","","",""
"AE","Karnataka","8","8","2008","5","0","4","3","KOUJALAGI VEERANNA SHIVALINGAPPA","M","INC","17106","GEN","127252","171744","ARABHAVI","GEN","Bombay Karnataka","7","74.09","13.44","yes","13371","10.51","3.03","AEKA3588","","3482","TRUE","8","INC","3482","ARABHAVI","TRUE","TRUE","5","FALSE","FALSE","TRUE","69","BELGAUM","","","","Graduate","Other","","",""
"AE","Karnataka","8","8","2008","5","0","4","4","SURESH MAHALINGAPPA LATHUR","M","BSP","3735","GEN","127252","171744","ARABHAVI","GEN","Bombay Karnataka","7","74.09","2.94","yes","791","0.62","3.03","AEKA7437","","16651","TRUE","2","IND","10809","ARABHAVI","TRUE","FALSE","0","FALSE","FALSE","FALSE","54","BELGAUM","","","","Graduate Professional","Other","","",""
"AE","Karnataka","8","8","2008","5","0","4","5","ASHOK PANDAPPA HANAJI","M","IND","2944","GEN","127252","171744","ARABHAVI","GEN","Bombay Karnataka","7","74.09","2.31","yes","1475","1.16","3.03","AEKA3590","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","BELGAUM","","","","12th Pass","Other","","",""
"AE","Karnataka","8","8","2008","5","0","4","6","GOUDAR SHIVANGOUDA NINGAPPA","M","SKP","1469","GEN","127252","171744","ARABHAVI","GEN","Bombay Karnataka","7","74.09","1.15","yes","515","0.4","3.03","AEKA699","","7713","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","BELGAUM","","","","Literate","Other","","",""
